appr_statusid,assignedtime,categoryid,close_comments,closeaccepted,closurecodeid,editing_status,closurecomments,editorid,hasattachment,haslinkedrequest,impactdetails,impactid,isfcr,isescalated,is_fr_overdue,isoverdue,isread,itemid,last_tech_update,levelid,linkcomments,linkedworkorderid,notificationstatus,ownerid,priorityid,reopened,req_chat_type,reqapproval,requesttypeid,shownotestotech,statusid,subcategoryid,unrepliedcount,urgencyid,workorderid
,1568737435601,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1576063445021,,,,,7811,3,0,0,0,,0,3,,,,6993
,1568738050019,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1569320623106,,,,,7811,3,0,0,0,,0,3,,,,6994
,1568790529032,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1569228987823,,,,TECH_REPLY,23102,3,0,0,0,,0,3,5104,,,6995
,1568799664744,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1568806364302,,,,,13801,4,0,0,0,,0,3,1501,,,6997
,1568802147590,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1568812158972,,,,TECH_REPLY,23102,3,0,0,0,,0,3,5105,,,6998
,1568880017881,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1570013660367,,,,,24002,3,0,0,0,,0,3,4803,,,6999
,1568890010976,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1568890095214,,,,,13801,4,0,0,0,,0,3,1501,,,7000
,1568891798588,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1569320793864,,,,,18901,4,0,0,0,,0,3,,,,7001
,1568904764596,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569854881155,,,,,13801,2,0,0,0,,0,3,1501,,,7002
,1568965779989,6001,,NO,,0,,,1,0,,,0,0,0,0,0,,1572950615583,,,,REQ_REPLY,17704,3,1,0,0,,0,3,,2,,6889
,1568967621751,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1569853779590,,,,TECH_REPLY,23102,3,0,0,0,,0,3,5105,,,7003
,1568980147735,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1568980239052,,,,,18901,3,0,0,0,,0,3,,,,7004
,1568980462467,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1568980571597,,,,,18901,3,0,0,0,,0,3,,,,7005
,1569164919555,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1569165056387,,,,,18901,3,0,0,0,,0,3,,,,7006
,1569223698248,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569223747469,,,,,11401,4,0,0,0,,0,3,,,,7007
,1569225397466,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571978218713,,,,,11401,3,0,0,0,,0,3,,,,7008
,1569242943720,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1569244121711,,,,,18301,4,0,0,0,,0,3,1501,,,7010
,1569248361325,6601,,NO,,0,,,0,0,,,0,0,0,0,1,,1569497298955,,,,,11102,4,0,0,0,,0,3,,,,7011
,1569250819937,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569504007916,,,,,7811,3,0,0,0,,0,3,,,,7012
,1569250942770,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571839446005,,,,,7811,3,1,0,0,,0,3,,,,7013
,1569314774872,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569855926780,,,,,13801,3,0,0,0,,0,3,1503,,,7015
,1569315445418,6001,,NO,,0,,,1,0,,,0,0,0,0,1,,1570430067073,,,,REQ_REPLY,17704,4,0,0,0,,0,3,,2,,7009
,1569319699157,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1569479378508,,,,,24002,3,0,0,0,,0,3,4501,,,7016
,1569320359469,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1575470374137,,,,,7811,3,1,0,0,,0,3,,,,7017
,1569330728186,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1570437080687,,,,,18901,3,0,0,0,,0,3,4803,,,7019
,1569330811236,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1570461919694,,,,,11102,3,0,0,0,,0,3,4803,,,7020
,1569397368330,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569855414460,,,,,13801,3,0,0,0,,0,3,1501,,,7023
,1569403576941,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1569403999022,,,,,16503,4,0,0,0,,1,3,,,,7021
,1569480214687,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1572348749390,,,,TECH_REPLY,23102,2,0,0,0,,0,3,5103,,,7028
,1569497368162,6601,,NO,,0,,,0,0,,,0,0,0,0,1,,1571978377877,,,,,11102,4,0,0,0,,0,3,,,,6996
,1569497880763,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1578559773671,,,,,18301,3,0,0,0,,0,3,1501,,,7029
,1569497994831,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572536917122,,,,,13801,3,0,0,0,,0,3,1501,,,7030
,1569498119055,6601,,NO,,0,,,0,0,,,0,0,0,0,1,,1569498119055,,,,,18901,3,0,0,0,,0,3,,,,6982
,1569498480025,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569854830887,,,,,13801,3,0,0,0,,0,3,1502,,,7031
,1569577900731,2404,,NO,,0,,,1,0,,,0,0,0,0,1,,1569821656523,,,,,6609,4,0,0,0,,0,3,,,,7034
,1569578768552,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570100065599,,,,,24001,3,0,0,0,,0,3,,,,7035
,1569578917809,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569579074019,,,,,7811,3,0,0,0,,0,3,3001,,,7036
,1569581195787,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1570005306307,,,,TECH_REPLY,23102,4,0,0,0,,0,3,5105,,,7037
,1569820289014,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1576062700867,,,,,11401,3,0,0,0,,0,3,,,,7038
,1569829004856,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1569837084879,,,,,18901,3,0,0,0,,0,3,,,,7039
,1569829948868,6601,,NO,,0,,,0,0,,,0,0,0,0,1,,1569837051175,,,,,18901,4,0,0,0,,0,3,5702,,,7040
,1569830362402,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1569836999719,,,,,18901,3,0,0,0,,0,3,,,,7041
,1569830904177,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1569831024339,,,,,11102,3,0,0,0,,0,3,,,,7043
,1569832439544,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1569836936670,,,,,18901,3,0,0,0,,0,3,,,,7044
,1569833017382,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569833028524,,,,TECH_REPLY,301,3,0,0,0,,0,3,1503,,,7033
,1569835082508,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1581524502714,,,,REQ_REPLY,23102,3,0,0,0,,0,3,5105,1,,7046
,1569849294855,3003,,NO,,0,,,1,0,,,0,0,0,0,1,,1569849600713,,,,,6609,4,0,0,0,,0,3,,,,3512
,1569849349951,3003,,NO,,0,,,0,0,,,0,0,0,0,1,,1569849687779,,,,,6609,4,0,0,0,,0,3,,,,3310
,1569849361046,3003,,NO,,0,,,0,0,,,0,0,0,0,1,,1569849724375,,,,,6609,4,0,0,0,,0,3,,,,3297
,1569849371999,3003,,NO,,0,,,0,0,,,0,0,0,0,1,,1569849379750,,,,,6609,4,0,0,0,,0,3,1808,,,3275
,1569849383422,3003,,NO,,0,,,0,0,,,0,0,0,0,1,,1569849646121,,,,,6609,4,0,0,0,,1,3,,,,3274
,1569849395126,3003,,NO,,0,,,0,0,,,0,0,0,0,1,,1569849807753,,,,,6609,4,0,0,0,,0,3,,,,3273
,1569849406266,3003,,NO,,0,,,0,0,,,0,0,0,0,1,,1569849415017,,,,REQ_REPLY,6609,4,0,0,0,,0,3,,1,,2996
,1569854742695,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1569854799136,,,,,13801,3,0,0,0,,0,3,1501,,,7048
,1569855525121,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1581526287396,,,,,7811,3,1,0,0,,0,3,,,,7049
,1569857194416,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1570010278619,,,,,7811,3,0,0,0,,0,3,7501,,,7050
,1569858761534,2404,,NO,,0,,,1,0,,,0,0,0,0,1,,1570088569076,,,,,11401,4,0,0,0,,0,3,,,,7051
,1569858985997,601,,NO,,0,,,0,0,,,0,0,0,0,1,,1570087813995,,,,,11102,4,0,0,0,,0,3,3305,,,7032
,1569915296817,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572536706253,,,,,18301,3,0,0,0,,0,3,1503,,,7052
,1569918039107,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1570010703014,,,,,21601,3,0,0,0,,0,3,,,,7054
,1569926465832,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1574077052312,,,,TECH_REPLY,23102,3,0,0,0,,0,3,5105,,,7056
,1569929077700,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1570438506205,,,,,16503,4,0,0,0,,0,3,,,,7055
,1569995949539,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1569996317431,,,,,24001,3,0,0,0,,0,3,4803,,,7057
,1569997028166,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570003096848,,,,,24001,3,0,0,0,,0,3,8102,,,7058
,1570006579193,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1574069011150,,,,TECH_REPLY,17704,4,0,0,0,,0,3,,,,7059
,1570006931865,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1570012071186,,,,,24002,3,0,0,0,,0,3,7501,,,7060
,1570007451108,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1570444085635,,,,,18901,4,0,0,0,,0,3,4801,,,7061
,1570007645757,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1570011108595,,,,TECH_REPLY,23102,4,0,0,0,,0,3,5105,,,7062
,1570010207023,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570011320089,,,,,7811,3,0,0,0,,0,3,1503,,,7063
,1570012008979,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1570023502264,,,,,24001,3,0,0,0,,0,3,6301,,,7064
,1570012898004,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570188435708,,,,,7811,3,0,0,0,,0,3,3001,,,7065
,1570090054503,7801,,NO,,0,,,0,0,,,0,0,0,0,1,,1571385281170,,,,,18901,4,0,0,0,,0,3,7803,,,7067
,1570090104568,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1570090242121,,,,,11102,3,0,0,0,,0,3,,,,7068
,1570092750595,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1570444027679,,,,,18901,4,0,0,0,,0,3,,,,7069
,1570109800353,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1570438505955,,,,TECH_REPLY,16503,3,0,0,0,,0,3,,,,7047
,1570112819478,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1575008901543,,,,,24002,3,0,0,0,,0,3,,,,7073
,1570172595814,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1578559731541,,,,,13801,3,0,0,0,,0,3,1501,,,7074
,1570189148631,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1574677662312,,,,REQ_REPLY,18901,2,0,0,0,,0,3,,1,,7076
,1570192845440,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1572248526236,,,,,7811,4,0,0,0,,0,3,,,,7079
,1570199269121,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570199427800,,,,,11401,3,0,0,0,,0,3,,,,7080
,1570199784129,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570199808552,,,,,11401,4,0,0,0,,0,3,,,,7081
,1570433963968,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1570434138038,,,,,18901,3,0,0,0,,0,3,,,,7082
,1570434550807,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1570434672312,,,,,18901,3,0,0,0,,0,3,,,,7083
,1570434877134,2403,,NO,,0,,,0,0,,,0,0,0,0,0,,1570435366922,,,,TECH_REPLY,11102,3,0,0,0,,0,3,,,,7084
,1570435723079,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1570437400451,,,,,18901,3,0,0,0,,0,3,,,,7085
,1570444055618,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1570517224883,,,,,24001,3,0,0,0,,0,3,,,,7086
,1570446722567,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1575009313045,,,,,7811,3,0,0,0,,0,3,,,,7087
,1570459351389,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1571322901284,,,,,21601,4,0,0,0,,0,3,,,,7088
,1570513311674,2405,,NO,,0,,,0,0,,,0,0,0,0,1,,1570513446461,,,,,24001,3,0,0,0,,0,3,5403,,,7089
,1570516400955,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1570516493381,,,,,24001,3,0,0,0,,0,3,3303,,,7090
,1570519587005,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570519649961,,,,,13801,3,0,0,0,,0,3,1501,,,7091
,1570536593917,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570548191175,,,,,18301,2,0,0,0,,0,3,1503,,,7092
,1570540679102,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1580395324965,,,,TECH_REPLY,23102,3,0,0,0,,0,3,5105,,,7093
,1570545269246,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571755053876,,,,,13801,4,0,0,0,,0,3,1501,,,7094
,1570545450441,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572537291373,,,,,13801,3,0,0,0,,0,3,1501,,,7095
,1570625509031,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1571135334945,,,,,18901,4,0,0,0,,0,3,,,,7098
,1570634064435,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1571236656921,,,,REQ_REPLY,23102,4,1,0,0,,0,3,5103,1,,7099
,1570693149676,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1570794071078,,,,,24901,3,0,0,0,,0,3,,,,7042
,1570693198537,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1572262409460,,,,REQ_REPLY,17704,4,0,0,0,,0,3,,1,,7096
,1570697394852,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1571322837000,,,,,21601,4,0,0,0,,0,3,,,,7100
,1570703000931,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1570703108552,,,,,18901,3,0,0,0,,0,3,,,,7101
,1570703334036,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1570703399069,,,,,18901,3,0,0,0,,0,3,,,,7102
,1570703510313,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1572514383897,,,,,18901,3,0,0,0,,0,3,4803,,,7103
,1570703696583,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1571308624871,,,,,18901,3,0,0,0,,0,3,4803,,,7104
,1570713499002,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572536780303,,,,,13801,3,0,0,0,,0,3,1503,,,7105
,1570718798898,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1572262381740,,,,,17704,4,0,0,0,,0,3,,,,7053
,1570720781066,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1572444540307,,,,REQ_REPLY,23102,3,0,0,0,,0,3,5105,1,,7106
,1570723848424,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1572262461977,,,,,17704,2,0,0,0,,0,3,,,,7097
,1570770525016,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1570770610785,,,,,11401,4,0,0,0,,0,3,,,,7107
,1570793832036,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1572279638217,,,,,24901,3,0,0,0,,0,3,,,,7109
,1571037176154,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1571037301613,,,,,11102,3,0,0,0,,0,3,,,,7110
,1571038732583,6303,,NO,,0,,,0,0,,,0,0,0,0,1,,1571038953187,,,,,18901,4,0,0,0,,0,3,,,,7111
,1571039098288,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1571135350539,,,,,18901,3,0,0,0,,0,3,4803,,,7112
,1571040600277,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1571135377321,,,,,18901,3,0,0,0,,0,3,,,,7113
,1571044290523,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1572514425961,,,,,18901,2,0,0,0,,0,3,,,,7114
,1571051789833,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1578559701594,,,,,13801,3,0,0,0,,0,3,1501,,,7115
,1571136772728,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571379625132,,,,,24001,4,0,0,0,,0,3,,,,7117
,1571228610143,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1571323541110,,,,,18301,3,0,0,0,,0,3,1501,,,7119
,1571230433185,6001,,NO,,0,,,1,0,,,0,0,0,0,1,,1571230433201,,,,,16503,4,0,0,0,,0,3,,,,7118
,1571247048376,3901,,NO,,0,,,0,0,,,0,0,1,0,1,,1571321482251,,,,,21601,,0,0,0,,0,3,,,,7120
,1571305357363,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1571309839223,,,,REQ_REPLY,16503,4,1,0,0,,0,3,,1,,7122
,1571306461351,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1574073036786,,,,TECH_REPLY,16503,4,0,0,0,,0,3,,,,7121
,1571307416472,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1571307464272,,,,,18901,3,0,0,0,,0,3,,,,7123
,1571307759409,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1571307822725,,,,,18901,3,0,0,0,,0,3,,,,7124
,1571308044705,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1571308343140,,,,,18901,4,0,0,0,,0,3,,,,7125
,1571309398281,3901,,NO,,0,,,0,0,,,0,0,1,0,1,,1571321824954,,,,,21601,,0,0,0,,0,3,,,,7126
,1571323512327,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1573121366446,,,,,11401,3,0,0,0,,0,3,,,,7127
,1571376198039,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1571376259808,,,,,11401,3,0,0,0,,0,3,,,,7128
,1571376465489,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1571376526366,,,,,11401,3,0,0,0,,0,3,,,,7129
,1571376662810,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572182856321,,,,,11401,4,0,0,0,,0,3,,,,7130
,1571377303043,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1585921014489,,,,,11401,3,1,0,0,,0,3,,,,7131
,1571379857253,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1573213982160,,,,,24906,3,0,0,0,,0,3,,,,7108
,1571397481320,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1571645948022,,,,,18901,3,0,0,0,,0,3,4802,,,7132
,1571643197880,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1572520052591,,,,,18901,3,0,0,0,,0,3,4803,,,7134
,1571645289056,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1571645354167,,,,,18901,3,0,0,0,,0,3,,,,7135
,1571646104109,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1576500686669,,,,,24906,3,0,0,0,,0,3,4501,,,7027
,1571739108949,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571813779137,,,,,18301,3,0,0,0,,0,3,1503,,,7137
,1571739591721,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571739635738,,,,,13801,4,0,0,0,,0,3,1501,,,7138
,1571757050171,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1573129988811,,,,,23102,2,0,0,0,,0,3,5101,,,7139
,1571758633513,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572537326781,,,,,13801,4,0,0,0,,0,3,1501,,,7140
,1571814051383,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1571912946484,,,,,18301,3,0,0,0,,0,3,1503,,,7141
,1571821452099,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571821523413,,,,,13801,2,0,0,0,,0,3,1501,,,7144
,1571821896749,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1571821998254,,,,,24001,3,0,0,0,,0,3,6901,,,7145
,1571832259063,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1571832319304,,,,,18901,3,0,0,0,,0,3,,,,7147
,1571832526932,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1571832571646,,,,,18901,3,0,0,0,,0,3,,,,7148
,1571906994355,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1571912867105,,,,,18301,4,0,0,0,,0,3,1503,,,7149
,1571908358385,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1574070146389,,,,,18901,3,0,0,0,,0,3,,,,7150
,1571912627094,2702,,NO,,0,,,1,0,,,0,0,0,0,0,,1572000093292,,,,,18901,4,0,0,0,,0,3,,,,7151
,1571913032925,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1571913125429,,,,,24001,3,0,0,0,,0,3,4803,,,7152
,1571913134648,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571934942491,,,,,7811,3,0,0,0,,0,3,1503,,,7153
,1571935213049,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1571936652489,,,,REQ_REPLY,16503,4,0,0,0,,0,3,,1,,7143
,1571978640170,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572182841695,,,,,11401,3,0,0,0,,0,3,,,,7154
,1571979467911,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1571979589916,,,,,11401,3,0,0,0,,0,3,,,,7155
,1571991028897,2405,,NO,,0,,,0,0,,,0,0,0,0,1,,1574758239859,,,,,18901,3,0,0,0,,0,3,,,,7157
,1571993418584,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1572444371065,,,,REQ_REPLY,23102,4,0,0,0,,0,3,5105,1,,7158
,1571993624562,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1578559672647,,,,,18301,3,0,0,0,,0,3,1501,,,7159
,1572002856855,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1572003116133,,,,,18901,3,0,0,0,,0,3,,,,7160
,1572012351380,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1573140099749,,,,,21601,4,0,0,0,,0,3,,,,7161
,1572182910776,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572271222890,,,,,11401,3,0,0,0,,0,3,,,,7162
,1572251760258,6601,,NO,,0,,,0,0,,,0,0,0,0,1,,1574677621436,,,,,18901,3,0,0,0,,0,3,,,,7163
,1572252304861,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1572253614217,,,,,18901,3,0,0,0,,0,3,,,,7164
,1572330165452,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1572330323116,,,,,7811,3,0,0,0,,0,3,,,,7166
,1572331080010,3001,,NO,,0,,,0,0,,,0,0,0,0,1,,1573028128196,,,,,7811,3,0,0,0,,0,3,,,,7167
,1572348532661,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1574070827701,,,,,18901,2,0,0,0,,0,3,,,,7168
,1572420497370,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572537222370,,,,,13801,3,0,0,0,,0,3,1503,,,7170
,1572420771211,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1572420836917,,,,,13801,4,0,0,0,,0,3,1501,,,7171
,1572422786318,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1579470204641,,,,,7811,3,0,0,0,,0,3,,,,7156
,1572423472192,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1572537109271,,,,,18301,4,0,0,0,,0,3,1502,,,7172
,1572503768085,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1575008637389,,,,,11401,4,0,0,0,,0,3,,,,7177
,1572511153016,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1572526070255,,,,REQ_REPLY,17704,4,1,0,0,,0,3,,1,,7175
,1572519435235,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1574088621837,,,,REQ_REPLY,23102,4,0,0,0,,0,3,5103,1,,7178
,1572520451890,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1572520607054,,,,,18901,3,0,0,0,,0,3,,,,7179
,1572520833923,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1572520912317,,,,,18901,3,0,0,0,,0,3,,,,7180
,1572521510657,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1574240404439,,,,,18901,4,0,0,0,,0,3,4802,,,7181
,1572525982110,6001,,NO,,0,,,1,0,,,0,0,0,0,1,,1572950545970,,,,TECH_REPLY,17704,3,1,0,0,,0,3,,,,7142
,1572528906009,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1574088480425,,,,REQ_REPLY,23102,4,0,0,0,,0,3,5103,1,,7183
,1572529816644,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1578559601540,,,,,18301,3,0,0,0,,0,3,1503,,,7184
,1572534624143,6001,,NO,,0,,,1,0,,,0,0,0,0,1,,1574240072815,,,,REQ_REPLY,17704,4,1,0,0,,0,3,,1,,7174
,1572536469039,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1572537469272,,,,,24901,3,0,0,0,,0,3,,,,7186
,1572540453575,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1573820343377,,,,,18901,3,0,0,0,,0,3,,,,7187
,1572794371442,6002,,NO,,0,,,1,0,,,0,0,0,0,0,,1581506153395,,,,REQ_REPLY,23102,4,0,0,0,,0,3,5104,1,,7188
,1572797563728,6002,,NO,,0,,,1,0,,,0,0,0,0,0,,1581506100642,,,,REQ_REPLY,23102,3,0,0,0,,0,3,5103,1,,7189
,1572798548398,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1581505315081,,,,,23102,2,0,0,0,,0,3,5103,,,7190
,1572799039092,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1581505961478,,,,,23102,3,0,0,0,,0,3,5103,,,7191
,1572862481650,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1573048900745,,,,,23102,4,0,0,0,,0,3,5101,,,7193
,1572869337641,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1576657519792,,,,REQ_REPLY,25502,3,0,0,0,,0,3,5104,1,,7075
,1572878476603,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1572967609302,,,,REQ_REPLY,17704,4,1,0,0,,0,3,,1,,7176
,1572888830495,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1573652660939,,,,REQ_REPLY,17704,4,0,0,0,,0,3,,1,,7194
,1572949547222,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1573213664568,,,,,7811,3,0,0,0,,0,3,1501,,,7195
,1573028318174,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1573061200880,,,,,7811,4,0,0,0,,0,3,,,,7197
,1573028895606,6001,,NO,,0,,,1,0,,,0,0,0,0,1,,1574077522067,,,,REQ_REPLY,23102,4,0,0,0,,0,3,,1,,7014
,1573028910170,6001,,NO,,0,,,0,0,,,0,0,0,0,1,,1574067790879,,,,TECH_REPLY,17704,4,1,0,0,,0,3,,,,7116
,1573035802072,6002,,NO,,0,,,1,0,,,0,0,0,0,0,,1582111585349,,,,REQ_REPLY,25502,3,0,0,0,,0,3,5104,1,,7198
,1573054909939,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1580744435238,,,,TECH_REPLY,25502,3,0,0,0,,0,3,5105,,,7199
,1573055514763,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1575453988733,,,,REQ_REPLY,25502,3,0,0,0,,0,3,5105,1,,7200
